class,score,종목명,종목코드,시장,현재가,today_return,이유,mode
B,4,유비쿼스,264450,KOSDAQ,9710,0.1,20일 고점 95% 근접; 거래량 2배↑,initial
B,4,유니퀘스트,077500,KOSPI,6330,1.12,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,태경비케이,014580,KOSPI,4940,0.51,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한신공영,004960,KOSPI,11910,2.06,저점 상승 추세; 당일 +2% 이상,initial
B,4,일신석재,007110,KOSPI,1700,0.53,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,LB인베스트먼트,309960,KOSDAQ,5540,0.54,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,피에스텍,002230,KOSDAQ,6580,1.08,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,고바이오랩,348150,KOSDAQ,6350,0.16,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,SM C&C,048550,KOSDAQ,1257,0.4,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대영포장,014160,KOSPI,1114,0.54,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,화천기계,010660,KOSPI,5280,1.93,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,아진산업,013310,KOSDAQ,2990,1.01,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,수산세보틱스,017550,KOSPI,1831,1.05,20일 고점 95% 근접,initial
B,4,현대코퍼레이션홀딩스,227840,KOSPI,12440,0.48,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,SK우,03473K,KOSPI,199000,1.43,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,두올,016740,KOSPI,3850,1.05,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,휴니드,005870,KOSPI,7830,1.16,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,위닉스,044340,KOSDAQ,5900,0.85,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼아제약,009300,KOSDAQ,16290,-0.43,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,4,라온시큐어,042510,KOSDAQ,9320,3.44,당일 +2% 이상,initial
B,4,NI스틸,008260,KOSPI,3545,0.42,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,나노팀,417010,KOSDAQ,4885,0.1,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,예스24,053280,KOSDAQ,3825,0.66,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,컴퍼니케이,307930,KOSDAQ,6080,0.66,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,유니크,011320,KOSDAQ,4820,0.63,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,진양산업,003780,KOSPI,7110,-1.52,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼보모터스,053700,KOSDAQ,4005,0.38,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,에이에스텍,453860,KOSDAQ,16130,0.06,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,남화산업,111710,KOSDAQ,4400,-1.12,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,4,한국선재,025550,KOSDAQ,3525,1.0,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,팅크웨어,084730,KOSDAQ,8050,0.12,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,LK삼양,225190,KOSDAQ,1235,0.24,거래량 2배↑; 저점 상승 추세,initial
B,4,넥스트칩,396270,KOSDAQ,4345,3.45,저점 상승 추세; 당일 +2% 이상,initial
B,4,대성창투,027830,KOSDAQ,1584,0.57,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,부산산업,011390,KOSPI,78800,0.9,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,지아이텍,382480,KOSDAQ,2075,0.24,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,팬젠,222110,KOSDAQ,5940,0.68,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,바이오스마트,038460,KOSDAQ,3025,0.5,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,금강철강,053260,KOSDAQ,4130,0.36,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,현대에이치티,039010,KOSDAQ,8920,1.02,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,이삭엔지니어링,351330,KOSDAQ,9030,1.57,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한국가구,004590,KOSDAQ,4990,0.2,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,제이씨케미칼,137950,KOSDAQ,3355,0.45,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,덕우전자,263600,KOSDAQ,4605,2.45,저점 상승 추세; 당일 +2% 이상,initial
B,4,유유제약,000220,KOSPI,4310,0.23,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,모베이스,101330,KOSDAQ,3150,-0.16,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,4,아이엠티,451220,KOSDAQ,9180,0.0,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,액토즈소프트,052790,KOSDAQ,6190,0.16,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,피제이메탈,128660,KOSDAQ,2810,0.18,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,씨앤투스,352700,KOSDAQ,2520,0.8,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대구백화점,006370,KOSPI,6140,1.49,20일 고점 95% 근접; 거래량 2배↑,initial
B,4,새론오토모티브,075180,KOSPI,3425,0.29,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,코콤,015710,KOSDAQ,3680,0.68,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,화승알앤에이,378850,KOSPI,3385,0.3,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,조광페인트,004910,KOSPI,5030,0.9,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,HB인베스트먼트,440290,KOSDAQ,2235,0.68,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,동일기연,032960,KOSDAQ,14320,0.07,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,구영테크,053270,KOSDAQ,2150,0.94,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,하츠,066130,KOSDAQ,4525,1.69,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,SJM홀딩스,025530,KOSPI,3870,0.52,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,우리로,046970,KOSDAQ,1298,0.39,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼천리자전거,024950,KOSDAQ,4255,0.24,20일 고점 95% 근접,initial
B,4,RF시스템즈,474610,KOSDAQ,4240,0.95,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,태양,053620,KOSDAQ,6520,0.31,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,유성기업,002920,KOSPI,2145,0.23,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,영흥,012160,KOSPI,544,0.93,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,DSR제강,069730,KOSPI,3835,0.13,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,백금T&A,046310,KOSDAQ,3320,0.3,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,메이슨캐피탈,021880,KOSDAQ,247,-0.4,거래량 2배↑,initial
B,4,인포뱅크,039290,KOSDAQ,5840,1.74,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,DL이앤씨우,37550K,KOSPI,23550,0.21,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,와이즈버즈,273060,KOSDAQ,980,0.62,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,마스턴프리미어리츠,357430,KOSPI,1610,0.12,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,삼기,122350,KOSDAQ,1262,-2.85,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,고려제약,014570,KOSDAQ,4335,0.46,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,에쓰씨엔지니어링,023960,KOSPI,1246,3.83,저점 상승 추세; 당일 +2% 이상,initial
B,4,대창스틸,140520,KOSDAQ,2200,-0.9,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,그리티,204020,KOSDAQ,2365,1.28,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,NHN벅스,104200,KOSDAQ,3000,5.63,저점 상승 추세; 당일 +2% 이상,initial
B,4,서연탑메탈,019770,KOSDAQ,3745,0.4,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,동국알앤에스,075970,KOSDAQ,2350,0.21,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,파라텍,033540,KOSDAQ,1151,0.61,저점 상승 추세,initial
B,4,문배철강,008420,KOSPI,2105,0.24,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,와토스코리아,079000,KOSDAQ,5990,1.87,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,KB오토시스,024120,KOSDAQ,3595,1.27,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,티케이지애강,022220,KOSDAQ,745,-1.46,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,4,포메탈,119500,KOSDAQ,3255,0.77,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,스코넥,276040,KOSDAQ,1730,0.58,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,원일특강,012620,KOSDAQ,8110,0.37,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,체리부로,066360,KOSDAQ,744,0.54,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,넥스턴앤롤코리아,089140,KOSDAQ,2340,0.65,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,신시웨이,290560,KOSDAQ,8750,4.42,저점 상승 추세; 당일 +2% 이상,initial
B,4,남성,004270,KOSPI,875,0.81,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,아이윈,090150,KOSDAQ,758,2.99,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,한창제지,009460,KOSPI,530,0.95,저점 상승 추세,initial
B,4,시큐브,131090,KOSDAQ,3905,-2.38,거래량 2배↑,initial
B,4,유진테크놀로지,240600,KOSDAQ,4260,1.43,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,코오롱우,002025,KOSPI,27350,3.8,거래량 2배↑; 당일 +2% 이상,initial
B,4,밸로프,331520,KOSDAQ,583,0.87,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,TS트릴리온,317240,KOSDAQ,248,3.33,저점 상승 추세; 당일 +2% 이상,initial
B,4,하이퍼코퍼레이션,065650,KOSDAQ,2075,4.64,저점 상승 추세; 당일 +2% 이상,initial
B,4,핌스,347770,KOSDAQ,1159,1.93,저점 상승 추세,initial
B,4,윈하이텍,192390,KOSDAQ,2315,0.43,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,넥센타이어1우B,002355,KOSPI,3795,-0.26,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,4,웹스,196700,KOSDAQ,1630,1.62,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한탑,002680,KOSDAQ,720,0.14,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대상우,001685,KOSPI,16830,0.54,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대동금속,020400,KOSDAQ,5900,0.68,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,국일신동,060480,KOSDAQ,1591,-0.38,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,4,대한제당우,001795,KOSPI,2510,0.2,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,대신밸런스제16호스팩,457630,KOSDAQ,2080,0.0,20일 고점 95% 근접; 거래량 2배↑,initial
B,4,대신밸런스제17호스팩,471050,KOSDAQ,2215,0.23,20일 고점 95% 근접,initial
B,4,JW중외제약2우B,001067,KOSPI,60200,0.0,20일 고점 95% 근접; 거래량 2배↑,initial
B,4,KB제32호스팩,0037T0,KOSDAQ,1999,0.2,20일 고점 95% 근접,initial
B,4,미래에셋비전스팩5호,477470,KOSDAQ,2110,0.24,20일 고점 95% 근접,initial
B,4,KB제30호스팩,486630,KOSDAQ,2050,0.49,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,신한제15호스팩,487830,KOSDAQ,2045,0.49,다중 조건 충족,initial
B,4,크라운제과우,26490K,KOSPI,9760,0.83,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,에스케이증권제10호스팩,457940,KOSDAQ,2095,0.48,20일 고점 95% 근접,initial
C,3,삼성전자우,005935,KOSPI,81900,-0.24,20일선 위,monitoring
C,3,현대차,005380,KOSPI,301000,0.67,20일선 위,initial
C,3,SK하이닉스,000660,KOSPI,568000,0.53,20일선 위,initial
C,3,HD한국조선해양,009540,KOSPI,446500,-0.33,20일선 위,monitoring
C,3,HD현대중공업,329180,KOSPI,565000,0.89,20일선 위,monitoring
C,3,SK스퀘어,402340,KOSPI,311500,0.32,20일선 위,initial
C,3,삼성생명,032830,KOSPI,154600,-0.26,20일선 위,initial
C,3,고려아연,010130,KOSPI,1502000,-3.53,20일선 위,monitoring
C,3,삼성중공업,010140,KOSPI,26050,0.0,20일선 위,monitoring
C,3,포스코퓨처엠,003670,KOSPI,219000,-2.01,20일선 위,initial
C,3,삼성전기,009150,KOSPI,269750,-0.83,20일선 위,initial
C,3,LS ELECTRIC,010120,KOSPI,506000,0.4,20일선 위,initial
C,3,현대글로비스,086280,KOSPI,181100,0.0,20일선 위,monitoring
C,3,미래에셋증권,006800,KOSPI,22150,2.07,20일선 위; 당일 +2% 이상,initial
C,3,하이브,352820,KOSPI,299000,0.67,20일선 위,initial
C,3,삼성에스디에스,018260,KOSPI,174500,-0.57,20일선 위,initial
C,3,카카오뱅크,323410,KOSPI,21750,0.46,20일선 위,initial
C,3,삼성증권,016360,KOSPI,79800,1.01,20일선 위,monitoring
C,3,LG이노텍,011070,KOSPI,293500,-1.01,20일선 위,initial
C,3,현대오토에버,307950,KOSPI,292750,-2.9,20일선 위,initial
C,3,NH투자증권,005940,KOSPI,21000,0.72,20일선 위,initial
C,3,현대차2우B,005387,KOSPI,209000,1.46,20일선 위,initial
C,3,한화,000880,KOSPI,84300,1.57,20일선 위,monitoring
C,3,산일전기,062040,KOSPI,149300,-0.33,20일선 위,monitoring
C,3,BNK금융지주,138930,KOSPI,15350,0.0,20일선 위,monitoring
C,3,한화솔루션,009830,KOSPI,27750,0.18,20일선 위,initial
C,3,포스코DX,022100,KOSPI,27500,0.55,20일선 위,initial
C,3,한전기술,052690,KOSPI,102200,-0.39,20일선 위,monitoring
C,3,한화엔진,082740,KOSPI,45750,-0.33,20일선 위,monitoring
C,3,금호석유화학,011780,KOSPI,121900,-0.08,20일선 위,monitoring
C,3,에스원,012750,KOSPI,75700,-1.3,20일선 위,monitoring
C,3,대한조선,439260,KOSPI,75800,-0.66,20일선 위,initial
C,3,DB하이텍,000990,KOSPI,66800,0.45,20일선 위,initial
C,3,풍산,103140,KOSPI,101500,-1.84,20일선 위,initial
C,3,대웅제약,069620,KOSPI,189500,-1.92,20일선 위,initial
C,3,씨에스윈드,112610,KOSPI,45500,-1.3,20일선 위,initial
C,3,HD현대건설기계,267270,KOSPI,106800,-0.37,20일선 위,initial
C,3,롯데관광개발,032350,KOSPI,23200,-1.07,20일선 위,initial
C,3,신성델타테크,065350,KOSDAQ,63500,0.63,20일선 위,initial
C,3,SK리츠,395400,KOSPI,5680,0.0,20일선 위,initial
C,3,태성,323280,KOSDAQ,51900,-1.52,20일선 위,initial
C,3,서진시스템,178320,KOSDAQ,26750,-1.47,20일선 위,initial
C,3,한일시멘트,300720,KOSPI,20000,-2.2,20일선 위,initial
C,3,현대지에프홀딩스,005440,KOSPI,8600,-1.15,20일선 위,initial
C,3,대웅,003090,KOSPI,24550,-2.39,20일선 위,initial
C,3,LX인터내셔널,001120,KOSPI,33225,-1.12,20일선 위,initial
C,3,영풍,000670,KOSPI,68200,-0.29,20일선 위,initial
C,3,HDC현대산업개발,294870,KOSPI,21350,-2.06,20일선 위,initial
C,3,삼성화재우,000815,KOSPI,377000,-3.08,20일선 위,initial
C,3,코오롱인더,120110,KOSPI,45300,-0.77,20일선 위,initial
C,3,차바이오텍,085660,KOSDAQ,15500,-0.83,20일선 위,initial
C,3,롯데정밀화학,004000,KOSPI,46650,-1.06,20일선 위,initial
C,3,더블유게임즈,192080,KOSPI,53800,0.19,20일선 위,initial
C,3,롯데웰푸드,280360,KOSPI,122300,-0.33,20일선 위,initial
C,3,루닛,328130,KOSDAQ,38350,2.4,20일선 위; 당일 +2% 이상,initial
C,3,쿠쿠홀딩스,192400,KOSPI,30750,-1.13,20일선 위,initial
C,3,프로티나,468530,KOSDAQ,97100,0.94,20일선 위,initial
C,3,큐리언트,115180,KOSDAQ,29450,2.26,20일선 위; 당일 +2% 이상,initial
C,3,CJ CGV,079160,KOSPI,6200,0.81,20일선 위,initial
C,3,SK네트웍스,001740,KOSPI,4707,-0.38,20일선 위,initial
C,3,SNT모티브,064960,KOSPI,34600,1.17,20일선 위,initial
C,3,해성디에스,195870,KOSPI,52700,0.96,20일선 위,initial
C,3,RFHIC,218410,KOSDAQ,31450,-1.72,20일선 위,initial
C,3,DL,000210,KOSPI,40200,-1.23,20일선 위,initial
C,3,동원시스템즈,014820,KOSPI,27850,0.72,20일선 위,initial
C,3,녹십자홀딩스,005250,KOSPI,16860,0.12,20일선 위,initial
C,3,보령,003850,KOSPI,9160,-1.4,20일선 위,initial
C,3,TKG휴켐스,069260,KOSPI,19375,-1.1,20일선 위,initial
C,3,동아쏘시오홀딩스,000640,KOSPI,122450,-1.57,20일선 위,initial
C,3,다우데이타,032190,KOSDAQ,20550,-0.24,20일선 위,initial
C,3,F&F홀딩스,007700,KOSPI,20400,0.49,20일선 위,initial
C,3,한화3우B,00088K,KOSPI,38900,0.91,20일선 위,initial
C,3,이노션,214320,KOSPI,18780,-1.16,20일선 위,initial
C,3,미원상사,002840,KOSPI,156500,0.0,20일선 위,initial
C,3,대상,001680,KOSPI,21250,1.19,20일선 위,initial
C,3,코나아이,052400,KOSDAQ,50100,1.31,20일선 위,initial
C,3,성광벤드,014620,KOSDAQ,27000,0.37,20일선 위,initial
C,3,빙그레,005180,KOSPI,74900,-0.27,20일선 위,initial
C,3,CJ4우(전환),00104K,KOSPI,157900,-1.68,20일선 위,initial
C,3,원텍,336570,KOSDAQ,7750,-1.02,20일선 위,initial
C,3,현대홈쇼핑,057050,KOSPI,55500,0.73,20일선 위,initial
C,3,우리기술,032820,KOSDAQ,4010,-0.12,20일선 위,initial
C,3,아이에스동서,010780,KOSPI,21950,-1.35,20일선 위,initial
C,3,JW중외제약,001060,KOSPI,27500,0.0,20일선 위,initial
C,3,태광,023160,KOSDAQ,24300,0.62,20일선 위,initial
C,3,비에이치,090460,KOSPI,18460,-1.28,20일선 위,initial
C,3,시노펙스,025320,KOSDAQ,6790,-1.02,20일선 위,initial
C,3,쿠쿠홈시스,284740,KOSPI,25500,0.39,20일선 위,initial
C,3,LF,093050,KOSPI,18890,-0.63,20일선 위,initial
C,3,고려제강,002240,KOSPI,20150,-1.95,20일선 위,initial
C,3,애경케미칼,161000,KOSPI,11060,-1.25,20일선 위,initial
C,3,OCI,456040,KOSPI,60600,-0.49,20일선 위,initial
C,3,동아에스티,170900,KOSPI,57200,-2.22,20일선 위,initial
C,3,현대그린푸드,453340,KOSPI,16000,-1.05,20일선 위,initial
C,3,코미팜,041960,KOSDAQ,7130,0.0,20일선 위,initial
C,3,삼양사,145990,KOSPI,51800,0.78,20일선 위,initial
C,3,조광피혁,004700,KOSPI,70100,0.72,20일선 위,initial
C,3,에스티아이,039440,KOSDAQ,29350,-0.34,20일선 위,initial
C,3,DB증권,016610,KOSPI,10610,1.24,20일선 위,initial
C,3,코세스,089890,KOSDAQ,26100,4.4,당일 +2% 이상; 거래량 증가,initial
C,3,예스티,122640,KOSDAQ,19190,-1.54,20일선 위,initial
C,3,부광약품,003000,KOSPI,3945,-1.5,20일선 위,initial
C,3,대덕,008060,KOSPI,11520,-0.52,20일선 위,initial
C,3,제이에스코퍼레이션,194370,KOSPI,13520,-2.03,20일선 위,initial
C,3,하이록코리아,013030,KOSDAQ,32800,-0.15,20일선 위,initial
C,3,성호전자,043260,KOSDAQ,5280,1.54,20일선 위,initial
C,3,갤럭시아머니트리,094480,KOSDAQ,9780,1.88,20일선 위,initial
C,3,SAMG엔터,419530,KOSDAQ,39250,2.48,당일 +2% 이상; 거래량 증가,initial
C,3,일진홀딩스,015860,KOSPI,7480,0.27,20일선 위,initial
C,3,삼성전기우,009155,KOSPI,129000,-1.3,20일선 위,initial
C,3,더본코리아,475560,KOSPI,25500,0.79,20일선 위,initial
C,3,진에어,272450,KOSPI,7030,2.18,20일선 위; 당일 +2% 이상; 거래량 증가,initial
C,3,영진약품,003520,KOSPI,1995,-1.72,20일선 위,initial
C,3,한국철강,104700,KOSPI,9980,0.1,20일선 위,initial
C,3,석경에이티,357550,KOSDAQ,64400,1.26,20일선 위,initial
C,3,대상홀딩스,084690,KOSPI,9670,-0.92,20일선 위,initial
C,3,서연이화,200880,KOSPI,12920,0.16,20일선 위,initial
C,3,한국토지신탁,034830,KOSPI,1338,0.75,20일선 위; 거래량 증가,initial
C,3,삼화콘덴서,001820,KOSPI,32750,-1.5,20일선 위,initial
C,3,서울가스,017390,KOSPI,66000,-0.3,20일선 위,initial
C,3,제이브이엠,054950,KOSDAQ,26750,-1.11,20일선 위,initial
C,3,코오롱ENP,138490,KOSPI,8380,-1.41,20일선 위,initial
C,3,네오팜,092730,KOSDAQ,19670,-1.9,20일선 위,initial
C,3,화신,010690,KOSPI,8880,0.79,20일선 위,initial
C,3,삼영무역,002810,KOSPI,16230,-1.4,20일선 위,initial
C,3,AP시스템,265520,KOSDAQ,19860,-0.95,20일선 위,initial
C,3,KG이니시스,035600,KOSDAQ,10790,0.65,20일선 위,initial
C,3,현대코퍼레이션,011760,KOSPI,22400,0.9,20일선 위,initial
C,3,대원산업,005710,KOSDAQ,14680,-1.48,20일선 위,initial
C,3,HLB이노베이션,024850,KOSDAQ,1986,-4.52,20일선 위,initial
C,3,오가노이드사이언스,476040,KOSDAQ,42900,1.3,20일선 위,initial
C,3,대아티아이,045390,KOSDAQ,3975,-0.5,20일선 위,initial
C,3,케이엔알시스템,199430,KOSDAQ,25800,1.78,20일선 위,initial
C,3,JW홀딩스,096760,KOSPI,3760,-1.05,20일선 위,initial
C,3,상아프론테크,089980,KOSDAQ,17440,-0.34,20일선 위,initial
C,3,PKC,001340,KOSPI,6130,-4.96,20일선 위,initial
C,3,백산,035150,KOSPI,13310,-0.6,20일선 위,initial
C,3,링크솔루션,474650,KOSDAQ,49100,1.66,20일선 위,initial
C,3,서호전기,065710,KOSDAQ,54000,0.0,20일선 위,initial
C,3,한국정보인증,053300,KOSDAQ,6180,0.32,20일선 위,initial
C,3,대한제당,001790,KOSPI,2900,0.0,20일선 위,initial
C,3,제이오,418550,KOSDAQ,7950,-1.36,20일선 위,initial
C,3,박셀바이오,323990,KOSDAQ,10680,-0.09,20일선 위,initial
C,3,대원강업,000430,KOSPI,3985,0.25,20일선 위,initial
C,3,에스비비테크,389500,KOSDAQ,39150,0.13,20일선 위,initial
C,3,무학,033920,KOSPI,8510,1.19,20일선 위,initial
C,3,한국알콜,017890,KOSDAQ,11130,-0.62,20일선 위,initial
C,3,SK디앤디,210980,KOSPI,12690,-0.24,20일선 위,initial
C,3,서연,007860,KOSPI,9980,-0.4,20일선 위,initial
C,3,하이비젼시스템,126700,KOSDAQ,15770,-1.38,20일선 위,initial
C,3,넵튠,217270,KOSDAQ,4980,-1.78,거래량 증가,initial
C,3,흥국화재,000540,KOSPI,3605,1.55,다중 조건 충족,initial
C,3,휴스틸,005010,KOSPI,4060,0.37,20일선 위,initial
C,3,BGF에코머티리얼즈,126600,KOSDAQ,3595,-2.04,20일선 위,initial
C,3,오로스테크놀로지,322310,KOSDAQ,24000,0.42,20일선 위,initial
C,3,노바텍,285490,KOSDAQ,20900,-0.24,20일선 위,initial
C,3,대성에너지,117580,KOSPI,8170,-0.12,20일선 위,initial
C,3,에어부산,298690,KOSPI,1874,1.63,20일선 위,initial
C,3,도화엔지니어링,002150,KOSPI,6410,0.0,20일선 위,initial
C,3,시너지이노베이션,048870,KOSDAQ,2445,0.2,20일선 위,initial
C,3,다올투자증권,030210,KOSPI,3530,0.28,20일선 위,initial
C,3,아바코,083930,KOSDAQ,14660,-0.95,20일선 위,initial
C,3,풍원정밀,371950,KOSDAQ,9420,-6.27,거래량 증가,initial
C,3,삼양패키징,272550,KOSPI,14020,0.07,20일선 위,initial
C,3,LG우,003555,KOSPI,68200,-0.44,20일선 위,initial
C,3,유비케어,032620,KOSDAQ,3910,0.0,20일선 위,initial
C,3,이니텍,053350,KOSDAQ,8860,0.0,20일선 위,initial
C,3,제닉스로보틱스,381620,KOSDAQ,15390,2.6,20일선 위; 당일 +2% 이상,initial
C,3,동양이엔피,079960,KOSDAQ,25300,1.81,20일선 위,initial
C,3,레드캡투어,038390,KOSDAQ,11820,0.34,20일선 위,initial
C,3,새빗켐,107600,KOSDAQ,35250,0.71,20일선 위,initial
C,3,인터로조,119610,KOSDAQ,16880,-1.69,20일선 위,initial
C,3,금호석유화학우,011785,KOSPI,63300,-0.16,20일선 위,initial
C,3,와이지-원,019210,KOSDAQ,5690,0.0,20일선 위,initial
C,3,콘텐트리중앙,036420,KOSPI,9840,0.1,20일선 위,initial
C,3,계룡건설,013580,KOSPI,21000,-0.71,20일선 위,initial
C,3,금화피에스시,036190,KOSDAQ,31100,0.0,20일선 위,initial
C,3,세경하이테크,148150,KOSDAQ,5190,-1.33,20일선 위,initial
C,3,KG모빌리언스,046440,KOSDAQ,4875,0.93,20일선 위,initial
C,3,일동홀딩스,000230,KOSPI,15900,0.63,20일선 위,initial
C,3,롯데하이마트,071840,KOSPI,7780,-0.89,20일선 위,initial
C,3,애니플러스,310200,KOSDAQ,3465,0.29,20일선 위; 거래량 증가,initial
C,3,대한약품,023910,KOSDAQ,30250,-0.82,20일선 위; 거래량 증가,initial
C,3,만호제강,001080,KOSPI,43550,0.11,20일선 위,initial
C,3,일진다이아,081000,KOSPI,12650,-0.78,20일선 위,initial
C,3,동화약품,000020,KOSPI,6340,-1.25,20일선 위,initial
C,3,에스텍,069510,KOSDAQ,16070,-0.19,20일선 위,initial
C,3,비씨엔씨,146320,KOSDAQ,13670,-1.16,20일선 위,initial
C,3,RF머트리얼즈,327260,KOSDAQ,20500,2.5,20일선 위; 당일 +2% 이상,initial
C,3,국보디자인,066620,KOSDAQ,22750,-0.44,20일선 위,initial
C,3,탑런토탈솔루션,336680,KOSDAQ,4305,-0.35,20일선 위,initial
C,3,신원,009270,KOSPI,1510,0.4,20일선 위,initial
C,3,한국주철관,000970,KOSPI,7360,-0.27,20일선 위,initial
C,3,좋은사람들,033340,KOSDAQ,1713,-0.41,20일선 위,initial
C,3,자이에스앤디,317400,KOSPI,4255,-0.35,20일선 위,initial
C,3,동국씨엠,460850,KOSPI,5500,1.29,20일선 위,initial
C,3,강남제비스코,000860,KOSPI,12700,-1.63,20일선 위; 거래량 증가,initial
C,3,파워로직스,047310,KOSDAQ,4450,-0.11,20일선 위,initial
C,3,켐트로스,220260,KOSDAQ,6140,-0.49,20일선 위; 거래량 증가,initial
C,3,무림P&P,009580,KOSPI,2590,-0.38,20일선 위; 거래량 증가,initial
C,3,오이솔루션,138080,KOSDAQ,14070,-0.14,20일선 위,initial
C,3,세보엠이씨,011560,KOSDAQ,15170,1.74,다중 조건 충족,initial
C,3,삼화페인트,000390,KOSPI,5930,-1.17,20일선 위,initial
C,3,성우,458650,KOSDAQ,10580,-1.49,20일선 위; 거래량 증가,initial
C,3,젝시믹스,337930,KOSDAQ,5310,-0.75,20일선 위,initial
