class,score,종목명,종목코드,시장,현재가,today_return,이유,mode
A,6,효성ITX,094280,KOSPI,12940,0.94,다중 조건 충족,monitoring
A,6,메가스터디,072870,KOSDAQ,11660,0.6,20일 고점 근접,monitoring
A,6,태경비케이,014580,KOSPI,4955,0.81,20일 고점 근접,monitoring
A,6,컨텍,451760,KOSDAQ,8500,-3.41,거래량 전일 3배↑,monitoring
A,6,레뷰코퍼레이션,443250,KOSDAQ,11090,-1.6,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),monitoring
A,6,아진산업,013310,KOSDAQ,2995,1.18,VCP(변동성 축소 후 거래량 회복),monitoring
A,6,삼익악기,002450,KOSPI,1250,2.88,다중 조건 충족,monitoring
A,6,두올,016740,KOSPI,3855,1.18,다중 조건 충족,monitoring
A,6,와이제이링크,209640,KOSDAQ,3835,6.53,VCP(변동성 축소 후 거래량 회복),monitoring
A,6,인지컨트롤스,023800,KOSPI,6430,1.58,20일 고점 근접; VCP(변동성 축소 후 거래량 회복),initial
A,6,더블유에스아이,299170,KOSDAQ,2640,6.88,다중 조건 충족,monitoring
A,6,KTis,058860,KOSPI,2800,1.08,20일 고점 근접,monitoring
A,6,동일산업,004890,KOSPI,39600,-0.38,거래량 전일 3배↑; 20일 고점 근접; VCP(변동성 축소 후 거래량 회복),monitoring
A,6,호전실업,111110,KOSPI,8560,3.63,20일 고점 근접,monitoring
A,6,TJ미디어,032540,KOSDAQ,5490,-1.61,거래량 전일 3배↑,monitoring
A,6,에이아이코리아,364950,KOSDAQ,8750,2.1,다중 조건 충족,monitoring
A,6,조광페인트,004910,KOSPI,5040,1.1,다중 조건 충족,monitoring
A,6,SG&G,040610,KOSDAQ,1881,1.4,VCP(변동성 축소 후 거래량 회복),monitoring
A,6,우원개발,046940,KOSDAQ,3555,6.12,다중 조건 충족,monitoring
A,6,KBI메탈,024840,KOSDAQ,1729,2.01,다중 조건 충족,monitoring
A,6,나라엠앤디,051490,KOSDAQ,4100,0.86,VCP(변동성 축소 후 거래량 회복),monitoring
A,6,승일,049830,KOSDAQ,8550,-1.38,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),monitoring
A,6,영화금속,012280,KOSPI,947,2.27,다중 조건 충족,monitoring
A,6,고려제약,014570,KOSDAQ,4345,0.7,다중 조건 충족,monitoring
A,6,유화증권우,003465,KOSPI,2760,0.0,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),monitoring
A,6,에쓰씨엔지니어링,023960,KOSPI,1250,4.17,장대양봉(몸통 70%+); VCP(변동성 축소 후 거래량 회복),monitoring
A,6,TPC,048770,KOSDAQ,2690,-2.18,거래량 전일 3배↑,monitoring
A,6,한국큐빅,021650,KOSDAQ,2325,0.87,다중 조건 충족,monitoring
A,6,코아시아씨엠,196450,KOSDAQ,788,5.07,거래량 전일 3배↑; VCP(변동성 축소 후 거래량 회복),initial
A,6,대한방직,001070,KOSPI,6660,2.15,VCP(변동성 축소 후 거래량 회복),monitoring
A,6,대교우B,019685,KOSPI,1217,-0.16,거래량 전일 3배↑,monitoring
A,6,대상우,001685,KOSPI,16870,0.78,20일 고점 근접,monitoring
A,6,하이트진로2우B,000087,KOSPI,15400,-0.32,거래량 전일 3배↑; 20일 고점 근접; VCP(변동성 축소 후 거래량 회복),monitoring
A,6,유안타제15호스팩,473050,KOSDAQ,2045,0.25,20일 고점 근접; VCP(변동성 축소 후 거래량 회복),monitoring
A,6,유안타제16호스팩,474490,KOSDAQ,2035,0.25,20일 고점 근접,monitoring
A,6,IBKS제23호스팩,467930,KOSDAQ,2220,-1.33,거래량 전일 3배↑,monitoring
A,6,에스케이증권제11호스팩,472230,KOSDAQ,2055,0.49,20일 고점 돌파; VCP(변동성 축소 후 거래량 회복),monitoring
B,5,현대모비스,012330,KOSPI,376000,3.87,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,메리츠금융지주,138040,KOSPI,110600,1.56,저점 상승 추세,monitoring
B,5,두산밥캣,241560,KOSPI,62000,2.65,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,JB금융지주,175330,KOSPI,25300,2.22,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,롯데쇼핑,023530,KOSPI,74500,2.76,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,5,HJ중공업,097230,KOSPI,23250,3.79,거래량 2배↑; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,오름테라퓨틱,475830,KOSDAQ,92400,4.52,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,하이젠알앤엠,160190,KOSDAQ,62900,2.61,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,큐리옥스바이오시스템즈,445680,KOSDAQ,98400,2.29,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,STX엔진,077970,KOSPI,38150,2.69,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,일동제약,249420,KOSPI,43600,6.6,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,가온전선,000500,KOSPI,78600,3.42,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,유일로보틱스,388720,KOSDAQ,95300,4.04,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,로보스타,090360,KOSDAQ,81500,3.82,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,전진건설로봇,079900,KOSPI,50000,0.81,20일 고점 95% 근접; 거래량 2배↑,monitoring
B,5,큐로셀,372320,KOSDAQ,48150,2.45,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,부국증권,001270,KOSPI,60600,2.02,저점 상승 추세; 당일 +2% 이상,monitoring
B,5,동운아나텍,094170,KOSDAQ,29000,6.03,당일 +2% 이상,monitoring
B,5,유진로봇,056080,KOSDAQ,16280,4.29,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,나이벡,138610,KOSDAQ,53050,5.68,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,신도리코,029530,KOSPI,53200,4.31,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,인텔리안테크,189300,KOSDAQ,47600,1.82,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,initial
B,5,DB증권,016610,KOSPI,10620,1.34,20일 고점 95% 근접,initial
B,5,우진,105840,KOSPI,21300,5.19,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,가비아,079940,KOSDAQ,31300,2.62,당일 +2% 이상,monitoring
B,5,티로보틱스,117730,KOSDAQ,18300,2.69,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,안트로젠,065660,KOSDAQ,36400,3.85,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,에이유브랜즈,481070,KOSDAQ,21150,5.8,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,한양증권,001750,KOSPI,19560,2.57,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,헥토파이낸셜,234340,KOSDAQ,16260,2.33,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,이랜시스,264850,KOSDAQ,6600,3.61,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,레드캡투어,038390,KOSDAQ,11830,0.42,20일 고점 95% 근접,initial
B,5,지놈앤컴퍼니,314130,KOSDAQ,5640,8.05,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,경농,002100,KOSPI,9400,0.75,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,로보로보,215100,KOSDAQ,8410,2.81,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,아톤,158430,KOSDAQ,6730,2.75,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,삼양통상,002170,KOSPI,55500,2.02,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,에이티넘인베스트,021080,KOSDAQ,3085,1.82,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,5,크레버스,096240,KOSDAQ,12870,0.55,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,드림씨아이에스,223250,KOSDAQ,5970,3.65,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,공구우먼,366030,KOSDAQ,6270,2.79,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,루미르,474170,KOSDAQ,7970,0.0,거래량 2배↑; 저점 상승 추세,monitoring
B,5,양지사,030960,KOSDAQ,8820,0.92,20일 고점 95% 근접,monitoring
B,5,알에스오토메이션,140670,KOSDAQ,14780,3.87,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,타이거일렉,219130,KOSDAQ,21450,3.62,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,동방,004140,KOSPI,2815,1.99,20일 고점 95% 근접,monitoring
B,5,뉴프렉스,085670,KOSDAQ,5410,-1.1,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,신흥,004080,KOSPI,13820,-0.22,거래량 2배↑; 저점 상승 추세,monitoring
B,5,제노코,361390,KOSDAQ,14690,2.01,거래량 2배↑; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,피에스텍,002230,KOSDAQ,6720,3.23,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,제룡산업,147830,KOSDAQ,6190,1.31,20일 고점 95% 근접,initial
B,5,극동유화,014530,KOSPI,3465,0.58,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,5,성창기업지주,000180,KOSPI,1608,-0.12,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,지니너스,389030,KOSDAQ,3235,15.12,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,동아화성,041930,KOSDAQ,6650,1.99,저점 상승 추세,initial
B,5,서원인텍,093920,KOSDAQ,5700,0.35,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,우리바이오,082850,KOSDAQ,2110,-1.17,거래량 2배↑,initial
B,5,한신기계,011700,KOSPI,3185,3.07,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,삼아제약,009300,KOSDAQ,16360,0.0,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,지슨,446840,KOSDAQ,1767,1.49,저점 상승 추세,monitoring
B,5,신일전자,002700,KOSPI,1334,0.45,20일 고점 95% 근접,monitoring
B,5,오파스넷,173130,KOSDAQ,6990,2.19,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,SV인베스트먼트,289080,KOSDAQ,1675,0.84,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,에스엠코어,007820,KOSDAQ,4295,2.75,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,한국내화,010040,KOSPI,2090,1.21,20일 고점 95% 근접,monitoring
B,5,국순당,043650,KOSDAQ,4160,0.97,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,에르코스,435570,KOSDAQ,9520,1.6,저점 상승 추세,monitoring
B,5,로스웰,900260,KOSDAQ,1296,0.0,20일 고점 95% 근접; 거래량 2배↑,monitoring
B,5,서울식품,004410,KOSPI,154,0.65,20일 고점 95% 근접,initial
B,5,한국종합기술,023350,KOSPI,5040,2.44,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,인포뱅크,039290,KOSDAQ,5860,2.09,20일 고점 95% 근접; 저점 상승 추세; 당일 +2% 이상,monitoring
B,5,뷰티스킨,406820,KOSDAQ,12240,0.33,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,동국알앤에스,075970,KOSDAQ,2360,0.64,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,5,티케이지애강,022220,KOSDAQ,750,-0.79,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,우진플라임,049800,KOSPI,1922,-7.82,거래량 2배↑,monitoring
B,5,에스제이그룹,306040,KOSDAQ,3745,8.55,거래량 2배↑; 당일 +2% 이상,monitoring
B,5,디티앤씨,187220,KOSDAQ,2560,4.07,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,5,KB제27호스팩,464680,KOSDAQ,2070,0.0,20일 고점 95% 근접; 거래량 2배↑,monitoring
B,5,윈하이텍,192390,KOSDAQ,2310,0.22,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,5,IBKS제22호스팩,448760,KOSDAQ,5570,557000000000000.0,당일 +2% 이상,monitoring
B,5,애머릿지,900100,KOSDAQ,551,1.66,거래량 2배↑,monitoring
B,5,세동,053060,KOSDAQ,1288,0.08,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,5,미래에셋비전스팩7호,482680,KOSDAQ,2020,0.0,20일 고점 95% 근접; 거래량 2배↑,initial
B,5,삼양사우,145995,KOSPI,38400,1.72,20일 고점 95% 근접,monitoring
B,5,NPC우,004255,KOSPI,2485,-0.2,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,신한제16호스팩,496070,KOSDAQ,2045,0.25,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,5,이베스트스팩6호,478110,KOSDAQ,2015,0.25,20일 고점 95% 근접,monitoring
B,5,교보14호스팩,456490,KOSDAQ,2100,0.0,20일 고점 95% 근접; 거래량 2배↑; 저점 상승 추세,monitoring
B,5,하나32호스팩,475240,KOSDAQ,2110,0.72,20일 고점 95% 근접,monitoring
B,4,HMM,011200,KOSPI,20575,0.37,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼성물산,028260,KOSPI,255500,0.39,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼성전자,005930,KOSPI,107700,0.56,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,POSCO홀딩스,005490,KOSPI,317000,1.93,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,기아,000270,KOSPI,124900,1.22,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대로템,064350,KOSPI,184800,2.21,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,두산에너빌리티,034020,KOSPI,79400,0.89,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HD현대일렉트릭,267260,KOSPI,865000,1.17,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대글로비스,086280,KOSPI,181500,0.22,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,기업은행,024110,KOSPI,21000,0.48,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,레인보우로보틱스,277810,KOSDAQ,476500,0.95,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대한항공,003490,KOSPI,22425,0.56,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,LG씨엔에스,064400,KOSPI,67700,1.2,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,키움증권,039490,KOSPI,286500,1.96,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,LS,006260,KOSPI,192400,3.89,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,맥쿼리인프라,088980,KOSPI,11675,0.39,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,두산로보틱스,454910,KOSPI,83500,0.6,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대차우,005385,KOSPI,206500,1.47,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대한전선,001440,KOSPI,23050,3.13,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,현대제철,004020,KOSPI,31200,0.97,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한국가스공사,036460,KOSPI,41525,0.3,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대엘리베이터,017800,KOSPI,92500,0.65,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HD현대인프라코어,042670,KOSPI,16870,0.9,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HD현대마린엔진,071970,KOSPI,87700,1.15,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,KCC,002380,KOSPI,434500,0.81,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,일진전기,103590,KOSPI,59100,2.6,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,한올바이오파마,009420,KOSPI,42050,-14.36,거래량 2배↑,monitoring
B,4,동원산업,006040,KOSPI,43350,2.48,당일 +2% 이상,monitoring
B,4,녹십자,006280,KOSPI,160500,6.5,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,4,GS건설,006360,KOSPI,20050,0.3,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,현대위아,011210,KOSPI,65700,1.08,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,SK리츠,395400,KOSPI,5710,0.53,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,DL이앤씨,375500,KOSPI,44550,1.25,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼현,437730,KOSDAQ,50000,0.7,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대우건설,047040,KOSPI,3800,0.66,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,SNT다이내믹스,003570,KOSPI,46400,2.65,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,한국카본,017960,KOSPI,29950,0.5,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,미래에셋증권2우B,00680K,KOSPI,10060,0.2,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,오리온홀딩스,001800,KOSPI,21300,0.24,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,지역난방공사,071320,KOSPI,108100,0.84,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,LS에코에너지,229640,KOSPI,37400,1.08,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,HDC,012630,KOSPI,18430,1.99,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,교보증권,030610,KOSPI,9745,1.3,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,이뮨온시아,424870,KOSDAQ,15100,6.71,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,경동나비엔,009450,KOSPI,58400,0.34,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,다우데이타,032190,KOSDAQ,20650,0.24,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,넥센타이어,002350,KOSPI,7930,0.89,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,하나투어,039130,KOSPI,48950,0.41,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한국금융지주우,071055,KOSPI,129200,0.47,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,코오롱생명과학,102940,KOSDAQ,59900,3.1,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,4,KG모빌리티,003620,KOSPI,3600,3.6,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,코나아이,052400,KOSDAQ,50500,2.12,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,안랩,053800,KOSDAQ,63600,0.79,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,SK이터닉스,475150,KOSPI,21300,3.65,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,4,현대힘스,460930,KOSDAQ,19140,1.32,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한국단자,025540,KOSPI,68600,0.88,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,지노믹트리,228760,KOSDAQ,27750,0.18,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,한라캐스트,125490,KOSDAQ,17840,3.66,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,HD현대에너지솔루션,322000,KOSPI,55500,1.46,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,케이아이엔엑스,093320,KOSDAQ,119900,0.08,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,E1,017940,KOSPI,84600,0.59,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,세아제강지주,003030,KOSPI,142600,1.21,저점 상승 추세,monitoring
B,4,제룡전기,033100,KOSDAQ,36600,1.39,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,아이티켐,309710,KOSDAQ,44650,7.46,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,신대양제지,016590,KOSPI,14010,4.32,당일 +2% 이상,monitoring
B,4,KG스틸,016380,KOSPI,5540,1.09,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,풍산홀딩스,005810,KOSPI,37825,0.33,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,미래에셋벤처투자,100790,KOSDAQ,10300,0.0,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대신증권우,003545,KOSPI,21150,0.48,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한일홀딩스,003300,KOSPI,17520,0.86,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼천리,004690,KOSPI,130700,1.0,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,코미팜,041960,KOSDAQ,7135,0.07,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,세아홀딩스,058650,KOSPI,124400,-0.08,20일 고점 95% 근접; 거래량 2배↑,initial
B,4,엔젤로보틱스,455900,KOSDAQ,32200,2.88,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,SPC삼립,005610,KOSPI,55600,0.54,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,명신산업,009900,KOSPI,9105,0.05,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,디아이씨,092200,KOSPI,11880,5.04,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,미코,059090,KOSDAQ,14130,2.39,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,4,유니드,014830,KOSPI,67900,0.59,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,대한제강,084010,KOSPI,17520,1.27,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,INVENI,015360,KOSPI,69400,1.02,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,BGF,027410,KOSPI,4080,0.99,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한텍,098070,KOSDAQ,34700,2.36,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,와이바이오로직스,338840,KOSDAQ,26300,2.14,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,쏘카,403550,KOSPI,11740,0.26,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,파인엠텍,441270,KOSDAQ,10250,3.22,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,4,대성산업,128820,KOSPI,8880,2.66,저점 상승 추세; 당일 +2% 이상,initial
B,4,성호전자,043260,KOSDAQ,5330,2.5,저점 상승 추세; 당일 +2% 이상,initial
B,4,NH투자증권우,005945,KOSPI,19520,0.46,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한국피아이엠,448900,KOSDAQ,58900,3.33,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,신성이엔지,011930,KOSPI,1627,0.81,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,남해화학,025860,KOSPI,6730,0.3,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,서울가스,017390,KOSPI,66300,0.15,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,KPX홀딩스,092230,KOSPI,76250,0.59,20일 고점 95% 근접; 거래량 2배↑,monitoring
B,4,모토닉,009680,KOSPI,11410,0.18,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,수산인더스트리,126720,KOSPI,22250,0.91,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한진,002320,KOSPI,20450,1.74,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한국자산신탁,123890,KOSPI,2530,0.4,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,한라IMS,092460,KOSDAQ,17830,0.06,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,이지홀딩스,035810,KOSDAQ,4750,1.28,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,롯데이노베이트,286940,KOSPI,19860,0.1,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,진성티이씨,036890,KOSDAQ,13780,0.58,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼목에스폼,018310,KOSDAQ,20250,-2.41,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,사피엔반도체,452430,KOSDAQ,35200,4.14,20일 고점 95% 근접; 당일 +2% 이상,monitoring
B,4,더즌,462860,KOSDAQ,4090,0.86,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,KG에코솔루션,151860,KOSDAQ,6090,1.33,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,하나기술,299030,KOSDAQ,35350,1.0,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,LX하우시스,108670,KOSPI,30550,0.66,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,링크솔루션,474650,KOSDAQ,49300,2.07,저점 상승 추세; 당일 +2% 이상,initial
B,4,파이버프로,368770,KOSDAQ,8420,3.44,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,LS증권,078020,KOSDAQ,4855,1.57,다중 조건 충족,monitoring
B,4,대한제분,001130,KOSPI,153300,1.32,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,광주신세계,037710,KOSPI,31900,0.47,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,피에이치에이,043370,KOSDAQ,12010,0.92,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,아스트,067390,KOSDAQ,609,1.33,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,동국홀딩스,001230,KOSPI,7650,1.19,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,이랜텍,054210,KOSDAQ,9480,1.5,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,포스코스틸리온,058430,KOSPI,39200,0.38,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,방림,003610,KOSPI,5820,-1.19,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,골프존홀딩스,121440,KOSDAQ,5450,1.49,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼지전자,037460,KOSDAQ,14130,0.36,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,디지털대성,068930,KOSDAQ,8110,0.87,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,삼성물산우B,02826K,KOSPI,153700,0.59,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,이크레더블,092130,KOSDAQ,18210,0.22,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,AJ네트웍스,095570,KOSPI,4735,0.11,20일 고점 95% 근접; 저점 상승 추세,initial
B,4,CJ우,001045,KOSPI,92700,0.65,20일 고점 95% 근접; 저점 상승 추세,monitoring
B,4,KCTC,009070,KOSPI,7190,2.71,20일 고점 95% 근접; 당일 +2% 이상,initial
B,4,금강공업,014280,KOSPI,7140,2.73,저점 상승 추세; 당일 +2% 이상,monitoring
B,4,인선이엔티,060150,KOSDAQ,4500,0.45,20일 고점 95% 근접; 저점 상승 추세,monitoring
